,stock_id,date_id,seconds_in_bucket,imbalance_size,imbalance_buy_sell_flag,reference_price,matched_size,far_price,near_price,bid_price,bid_size,ask_price,ask_size,wap,target,time_id,row_id
2079957,134,193,210,4311928.65,1,1.00263,21042272.57,,,1.00263,61939.5,1.003585,56228.5,1.003131,-11.590123,10636,193_210_134
1444607,77,134,450,905883.42,1,0.998164,45858269.08,0.999872,0.999104,0.997695,4908.12,0.998421,23856.78,0.997819,9.720325,7415,134_450_77
2185874,183,203,30,4506034.12,1,1.000527,17984136.59,,,1.000226,6646.0,1.000527,66.48,1.000524,1.0299683,11168,203_30_183
2379361,42,220,410,815435.59,-1,1.003456,4870447.37,0.932526,0.978591,1.003342,22065.12,1.003915,1226.54,1.003885,-0.88989735,12141,220_410_42
1232958,6,115,160,1571058.74,-1,1.000045,5558144.37,,,0.999517,49303.0,1.0012,120501.84,1.000007,12.760162,6341,115_160_6
319357,91,30,140,0.0,0,1.000019,8986457.9,,,0.999906,26727.0,1.000355,6684.75,1.000266,-2.220273,1664,30_140_91
429286,185,40,340,0.0,0,1.000661,11817259.37,1.000661,1.000661,1.000353,41287.62,1.000832,41307.36,1.000593,0.1502037,2234,40_340_185
163862,117,15,290,29752.85,1,0.99982,4972687.52,,,0.998593,72169.24,0.999207,198738.0,0.998757,7.4994564,854,15_290_117
4611501,121,424,20,0.0,0,0.999792,44727958.16,,,0.999792,88346.68,1.000075,115725.75,0.999915,-0.45001507,23322,424_20_121
5209209,29,478,210,0.0,0,1.00261,13144950.38,,,1.002535,3744.36,1.003049,1873.14,1.002878,-0.90003014,26311,478_210_29
5041664,84,463,80,114482528.47,1,0.999785,478290056.14,,,0.999622,115752.41,0.999703,12302.0,0.999696,3.9994717,25473,463_80_84
862154,166,81,10,4562992.67,-1,0.999674,7361898.05,,,0.999674,50004.99,0.999958,105107.2,0.999765,3.540516,4456,81_10_166
1522930,49,142,30,2332283.31,-1,1.001062,13182681.52,,,1.001062,59475.0,1.001281,52624.0,1.001178,3.5703182,7813,142_30_49
4961104,124,455,450,0.0,0,0.99869,4171711.87,0.99869,0.99869,0.99869,34225.13,0.998889,25460.96,0.998804,-3.9499998,25070,455_450_124
4166823,43,383,340,250258.99,1,1.000704,16161211.23,1.006163,1.000939,1.000058,20103.66,1.000762,6137.64,1.000598,2.5498867,21099,383_340_43
1780065,100,165,430,0.0,0,0.994726,5994784.02,0.994726,0.994726,0.99388,21737.5,0.994726,23531.76,0.994286,-10.949969,9118,165_430_100
5209161,181,478,200,1413869.57,1,1.001286,3825861.13,,,1.000627,11479.86,1.001341,182.35,1.00133,-9.149909,26310,478_200_181
57679,110,5,260,47859240.65,1,0.998908,16610551.08,,,0.998908,1143.92,0.998978,21450.0,0.998912,-3.939867,301,5_260_110
811131,101,76,160,0.0,0,1.001737,1085806.78,,,1.001737,37904.46,1.003913,35509.4,1.002862,-14.910102,4196,76_160_101
1047263,83,98,80,2001870.06,1,1.000429,100065572.81,,,1.000232,131332.95,1.000429,147354.82,1.000325,-6.849766,5398,98_80_83
4406946,166,405,240,1078103.44,-1,0.999556,20330493.44,,,0.999556,106144.06,0.999819,158460.0,0.999661,1.3101101,22299,405_240_166
210747,158,19,530,0.0,0,1.001444,6485612.02,1.001444,1.001444,1.000991,21184.79,1.001594,465.15,1.001581,-18.650293,1098,19_530_158
3230698,63,298,280,2039482.24,-1,0.999361,5944912.59,,,0.998956,30116.19,0.999361,16814.71,0.999216,-16.250015,16418,298_280_63
2208587,10,205,80,1686462.2,-1,0.999791,15069569.65,,,0.999723,736.5,0.999995,20480.26,0.999733,-1.0097027,11283,205_80_10
1539597,171,143,320,2001544.57,1,1.000619,28856012.92,1.021934,1.014989,1.000207,3345.81,1.000688,14554.0,1.000297,3.529787,7897,143_320_171
4284683,103,394,180,8208739.82,1,1.003272,11126939.0,,,1.002965,2355.3,1.003425,6545.5,1.003087,7.660389,21688,394_180_103
4881430,50,448,320,3165341.53,-1,0.999103,17918708.89,0.9513,0.971877,0.999103,13539.24,0.999419,69106.73,0.999155,-0.51021576,24672,448_320_50
3241618,183,299,270,829780.62,1,0.998621,29642426.12,,,0.998458,18459.0,0.998621,43324.16,0.998507,-14.14001,16472,299_270_183
3513106,126,324,100,4882422.95,1,0.999919,45842373.57,,,0.999757,1853.4,0.999919,40410.66,0.999764,1.9395351,17830,324_100_126
2779134,24,257,150,144270.03,-1,0.999407,5558036.39,,,0.999407,62613.96,0.999616,22982.4,0.999559,13.049841,14150,257_150_24
2193020,165,203,390,0.0,0,0.999127,7112445.42,0.999127,0.999127,0.998594,246654.72,0.999127,230678.68,0.998869,-14.700294,11204,203_390_165
2192663,6,203,380,2547969.85,1,1.00324,17733854.01,1.043398,1.024485,1.002768,13736.68,1.003314,37190.08,1.002915,6.8700314,11203,203_380_6
476201,151,45,10,32925964.69,-1,1.000663,91628497.66,,,1.00048,107599.18,1.000663,232590.26,1.000538,8.050203,2476,45_10_151
3999020,40,368,200,1810171.13,-1,1.000291,4857738.7,,,1.000291,48002.28,1.000501,8595.69,1.000469,-4.7802925,20260,368_200_40
3731118,138,344,0,276437.47,1,1.001182,2594439.55,,,0.999517,900.6,1.001737,3249.36,1.0,18.399954,18920,344_0_138
4656523,143,428,70,10595.71,1,1.004365,20422.34,,,1.000282,84142.8,1.004365,109927.56,1.002056,1.2898445,23547,428_70_143
2251050,86,209,10,2406654.0,1,0.994223,489632.17,,,0.994007,18875.35,0.994869,4388.05,0.994706,11.559725,11496,209_10_86
1300250,123,121,270,8935363.5,-1,1.000218,42053488.61,,,0.999927,19057.6,1.000072,9908.64,1.000023,15.9704685,6682,121_270_123
4180207,27,384,460,565611.23,-1,0.998431,20028206.21,0.996061,0.997009,0.998431,44226.0,0.99881,12851.48,0.998725,-4.1800737,21166,384_460_27
928076,33,87,80,4836854.38,-1,0.999698,2982515.0,,,0.999698,18267.75,1.000516,47217.06,0.999926,-20.620228,4793,87_80_33
4822300,120,443,110,878731.27,-1,0.997648,4736464.57,,,0.997648,29153.64,0.997964,53075.14,0.99776,2.6595592,24376,443_110_120
941050,52,88,190,881536.75,1,0.999479,8566403.53,,,0.998798,9388.0,0.999479,11508.14,0.999104,-1.0800362,4859,88_190_52
1447083,192,135,20,99742.84,-1,0.996821,6053010.17,,,0.996643,1341.84,0.997801,4925.8,0.996891,8.850098,7427,135_20_192
3100886,193,286,360,0.0,0,0.998231,60029534.44,0.998231,0.998231,0.998231,11888.5,0.99834,21676.02,0.99827,-3.2001734,15766,286_360_193
195915,106,18,310,296344.13,-1,0.998334,8448594.63,0.990077,0.997381,0.998334,23577.5,0.998652,58113.44,0.998426,7.4005127,1021,18_310_106
676795,75,63,440,1501895.64,1,1.001218,42155397.25,1.005203,1.003413,1.000929,23394.15,1.001275,38137.0,1.001061,-4.130006,3509,63_440_75
3132219,83,289,290,30543701.19,-1,1.002075,73424384.56,,,1.001706,239041.66,1.002075,199039.14,1.001907,-4.0000677,15924,289_290_83
460060,110,43,280,42472428.42,1,1.001102,39631647.02,,,1.001102,12573.0,1.001259,4953.78,1.001215,-1.0699034,2393,43_280_110
4432535,155,407,420,2812194.97,1,1.00313,70157470.2,1.00841,1.008271,1.002853,7218.0,1.003269,72210.0,1.00289,-10.1697445,22427,407_420_155
1682109,52,156,410,775380.57,1,1.00174,12716137.23,1.019501,1.008198,1.001355,53003.61,1.001816,6514.5,1.001766,7.8999996,8621,156_410_52
2758109,93,255,190,366020.2,-1,0.998984,2243714.66,,,0.998984,16227.0,0.999169,26022.1,0.999055,0.76055527,14044,255_190_93
3045592,21,281,340,0.0,0,1.001125,15124025.58,1.001125,1.001125,1.000939,20739.95,1.001125,21120.96,1.001031,-3.6597252,15489,281_340_21
4361526,146,401,170,0.0,0,1.001196,1100583.4,,,1.001263,1805.28,1.001795,2859.88,1.001469,6.4098835,22072,401_170_146
2584900,14,239,290,36504003.42,1,1.001178,89720171.77,,,1.000914,36032.55,1.001548,379.53,1.001541,-14.799833,13174,239_290_14
4777734,154,439,80,704160.09,-1,0.999279,1796418.91,,,0.999279,55604.36,0.999782,25558.65,0.999624,1.6796589,24153,439_80_154
3669183,3,338,210,2863858.23,-1,1.000851,53210541.33,,,1.000757,9799.84,1.000851,9374.64,1.000805,4.040003,18611,338_210_3
1485336,59,138,320,0.0,0,0.994071,11501725.11,0.994071,0.994071,0.993913,5140.58,0.994071,6270.0,0.993984,3.9100647,7622,138_320_59
2279534,114,211,340,1354514.74,-1,1.005372,6551352.06,0.901866,0.98725,1.005525,1782.72,1.005931,12880.4,1.005574,5.749464,11639,211_340_114
4766895,115,438,90,440353.31,-1,1.001814,11238361.95,,,1.001403,2731.68,1.002481,40237.98,1.001472,-1.860261,24099,438_90_115
3489734,154,322,30,1806732.31,1,1.000793,1565448.8,,,1.00057,43803.24,1.001017,87108.78,1.000719,9.089708,17713,322_30_154
2226900,15,206,450,1198356.7,-1,0.992035,43490481.86,0.985086,0.9883,0.991948,2398.2,0.992122,2969.72,0.992026,4.630089,11375,206_450_15
595297,129,56,100,702890.36,1,1.005576,344128.9,,,1.003907,2448.29,1.005576,9478.04,1.004251,22.310019,3090,56_100_129
3665281,101,338,10,0.0,0,0.999241,1616440.49,,,0.99814,93487.2,1.000305,780.75,1.000287,-4.339814,18591,338_10_101
1961827,144,182,300,3503285.12,-1,0.996857,21031316.68,0.971151,0.973128,0.996857,6170.4,0.997206,13888.26,0.996965,0.12993813,10040,182_300_144
3447129,94,318,100,2042331.15,1,1.002251,1526724.92,,,1.001554,60777.5,1.002798,20553.0,1.002484,24.64056,17500,318_100_94
2676959,136,247,510,0.0,0,0.999097,2107971.18,0.999097,0.999097,0.999097,8976.45,0.999555,9242.14,0.999323,0.58054924,13636,247_510_136
1815699,76,169,40,0.0,0,1.000192,3276091.4,,,0.999957,27124.57,1.000192,27981.45,1.000073,0.08940697,9299,169_40_76
3354320,85,309,410,882863.95,1,1.006339,23338985.28,1.006384,1.006384,1.006066,44212.0,1.006339,6854.72,1.006302,-9.790063,17036,309_410_85
1285622,71,120,80,16852695.1,1,1.000326,48333768.28,,,0.998843,363505.0,1.001233,21133.75,1.001102,-17.910004,6608,120_80_71
2145490,196,199,200,4125765.06,-1,1.000026,3753699.35,,,1.000026,15568.0,1.000282,1051.11,1.000266,-0.37014484,10965,199_200_196
1227715,83,114,440,21292737.4,-1,0.997259,167980091.75,0.986731,0.989272,0.997259,162292.76,0.99744,122593.45,0.997362,-0.6401539,6314,114_440_83
955637,61,89,380,2017708.71,1,0.999435,11769052.64,1.030224,1.017198,0.998962,36865.32,0.999435,5528.2,0.999374,-4.479885,4933,89_380_61
2623846,156,243,40,2374193.17,1,1.001617,4260508.68,,,1.001151,45213.52,1.001617,75204.29,1.001326,-3.8301945,13369,243_40_156
1896788,1,176,310,357982.66,1,0.99836,2861900.93,1.03619,1.016357,0.997074,10859.0,0.998543,2175.0,0.998299,-4.9501657,9711,176_310_1
1550688,30,144,340,0.0,0,1.002106,17096890.51,1.002106,1.002106,1.002106,8426.88,1.002277,60285.9,1.002127,1.3899803,7954,144_340_30
4497197,17,413,360,1160699.46,1,1.00001,47887356.89,1.004745,1.002872,0.999743,37372.0,1.00009,4112.35,1.000056,-3.7801266,22751,413_360_17
533030,137,50,190,433618.08,-1,0.997604,4994821.68,,,0.997546,85520.7,0.997838,94254.0,0.997685,-3.6501884,2769,50_190_137
1327953,47,124,30,187089.93,1,1.00309,1853302.55,,,1.002006,8317.0,1.00321,12490.5,1.002488,4.6002865,6823,124_30_47
5167999,19,474,350,1875317.34,-1,0.996176,28925631.27,0.969452,0.984568,0.99535,4244.46,0.996795,8694.45,0.995825,7.059574,26105,474_350_19
4731577,197,434,520,825789.61,-1,1.003665,13635727.27,1.002503,1.002503,1.003665,49236.6,1.003781,156452.29,1.003693,2.8800964,23922,434_520_197
5134682,102,471,330,10990129.68,-1,0.994407,20530828.77,,0.896267,0.994238,17587.0,0.995029,17601.0,0.994634,-3.3897161,25938,471_330_102
121447,134,11,280,1476591.7,-1,1.00063,3752601.61,,,1.00063,36270.25,1.001309,173548.08,1.000748,6.8295,633,11_280_134
660019,69,62,130,1037123.76,1,1.000211,2082062.65,,,0.999709,142201.64,1.000211,43439.76,1.000094,-17.330051,3423,62_130_69
2656174,46,246,20,0.0,0,0.999005,5359252.4,,,0.998816,1856.2,0.99957,113313.6,0.998829,-3.1399727,13532,246_20_46
3449471,36,318,220,4279721.65,1,0.997316,15748668.75,,,0.997061,15594.0,0.997316,11386.54,0.997209,4.2796135,17512,318_220_36
2933584,50,271,210,448348.49,-1,0.997401,23414665.26,,,0.997401,11837.7,0.997932,17145.6,0.997618,-1.6599894,14926,271_210_50
3486877,97,321,440,882096.97,-1,1.000339,10080513.57,0.994785,0.994785,1.000339,5266.21,1.000748,21931.08,1.000419,-6.2400103,17699,321_440_97
5050415,35,463,520,6531678.77,-1,0.99697,35499736.05,0.995016,0.995016,0.99697,45713.92,0.997068,190323.25,0.996989,-5.970001,25517,463_520_35
5111631,51,469,280,140720.7,-1,0.998562,8014739.09,,,0.99884,3598.5,0.999256,8712.0,0.998961,-5.2398443,25823,469_280_51
3378855,20,311,540,693917.78,1,0.996166,18144887.61,0.997813,0.99694,0.995817,189220.8,0.996166,16372.94,0.996139,-7.7599287,17159,311_540_20
3387769,134,312,430,204054.82,-1,0.997719,7060427.1,0.994683,0.997719,0.997719,267984.94,0.99873,331483.95,0.998171,-3.1900406,17203,312_430_134
644426,76,60,430,0.0,0,0.998052,8177268.12,0.998052,0.998052,0.997779,18270.0,0.998325,36560.0,0.997961,-2.7000904,3343,60_430_76
1971355,168,183,230,56845551.56,1,1.003123,425986606.6,,,1.002473,35007.36,1.003126,5838.36,1.003033,5.6898594,10088,183_230_168
553536,76,52,150,0.0,0,1.001475,2831358.66,,,1.001475,66674.34,1.001694,9148.0,1.001667,-9.989738,2875,52_150_76
2623978,88,243,50,22383486.0,1,0.999979,49085105.05,,,0.9998,22360.0,0.999979,46069.84,0.999858,5.300045,13370,243_50_88
4948073,93,454,350,1088280.21,-1,0.998592,7445372.93,0.97138,0.981714,0.998592,7247.5,0.998937,12905.0,0.998716,-2.3198128,25005,454_350_93
123506,80,11,390,747817.16,1,1.002192,8454056.76,1.022394,1.008555,1.001327,82822.88,1.002377,1784.75,1.002355,5.9998035,644,11_390_80
3678689,109,339,130,11534706.63,1,1.000079,53558282.97,,,0.999756,405639.48,1.000079,53910.99,1.000041,3.7395954,18658,339_130_109
2303820,122,213,460,432319.14,1,0.998913,12628733.51,1.00041,0.999212,0.998613,134926.98,0.999212,401904.6,0.998764,2.1398067,11761,213_460_122
1109769,142,103,500,11018424.97,1,0.998906,194603362.67,1.000093,0.999811,0.998832,68650.08,0.99901,69335.48,0.99892,-4.43995,5715,103_500_142
2024500,49,188,170,21595788.37,-1,0.999855,8169475.84,,,0.999855,40051.38,1.000119,27767.22,1.000011,2.4294853,10357,188_170_49
3699622,42,341,80,11634.16,-1,1.000654,1267667.67,,,0.999339,48785.58,1.001618,56208.54,1.000399,-8.509755,18763,341_80_42
4421399,19,406,420,733771.47,1,1.002538,11187836.72,1.004703,1.003224,1.002063,115398.4,1.002591,24876.9,1.002497,-15.180111,22372,406_420_19
1858122,147,172,540,821712.72,-1,0.999795,16068101.28,0.997478,0.999185,0.999673,539009.94,0.999917,230035.88,0.999844,6.4194202,9514,172_540_147
404144,64,38,150,736676.93,1,1.001534,9131072.48,,,1.000659,28352.39,1.001605,2117.85,1.001539,-0.7599592,2105,38_150_64
4277316,136,393,360,508072.76,1,1.000751,4388955.31,1.002276,1.001895,1.00056,44677.5,1.000751,11289.65,1.000713,2.809763,21651,393_360_136
3066693,28,283,300,13657449.72,1,1.003726,313081434.91,1.009093,1.009093,1.003348,6636.5,1.004331,6643.0,1.00384,-15.990138,15595,283_300_28
3979296,116,366,310,3711627.64,-1,0.997256,17633015.41,0.973472,0.979556,0.997256,44423.68,0.997508,106127.95,0.997331,-9.769797,20161,366_310_116
3105086,14,287,30,8360199.77,-1,0.997645,80741982.55,,,0.997264,24488.5,0.998095,10380.24,0.997848,6.2704086,15788,287_30_14
2652286,139,245,370,3481447.74,1,1.006274,12869614.68,1.018161,1.015364,1.006174,61237.76,1.006274,19843.81,1.006249,7.56979,13512,245_370_139
3791389,9,349,270,4271165.65,-1,0.996813,6652331.23,,,0.996813,8937.76,0.997045,15902.6,0.996897,0.009536743,19222,349_270_9
1845020,44,171,430,1168575.69,1,0.998417,46158861.71,1.008269,1.000963,0.998212,1945.36,0.9985,59593.8,0.998221,1.1003017,9448,171_430_44
486127,184,45,520,127198.32,1,0.997962,26125311.32,0.998524,0.998032,0.997891,34927.08,0.998102,30958.18,0.998003,-5.490184,2527,45_520_184
536185,190,50,350,1919897.3,-1,1.000102,19634873.58,0.980287,0.997255,1.000065,1612.56,1.000679,1075.7,1.000433,9.269714,2785,50_350_190
908288,41,85,170,6567057.2,-1,0.995399,490319053.02,,,0.995275,39996.25,0.995493,4480.56,0.995471,8.939505,4692,85_170_41
1250448,163,116,490,0.0,0,0.998544,314979184.37,0.998544,0.998544,0.998421,17067.4,0.998606,339460.08,0.99843,0.74982643,6429,116_490_163
3110474,29,287,300,0.0,0,0.997498,45335255.66,0.997498,0.997498,0.997469,15259.86,0.998102,13881.4,0.9978,11.390448,15815,287_300_29
4248816,36,391,40,8646315.72,-1,1.00004,12761503.11,,,1.00004,29670.9,1.000182,7065.5,1.000155,10.9303,21509,391_40_36
2517213,187,233,180,7231504.14,1,0.998217,15595429.02,,,0.998058,12941.95,0.998217,12567.0,0.998139,1.1694431,12833,233_180_187
2393954,109,222,40,7103703.19,1,0.999163,31907984.34,,,0.998819,164621.88,0.999163,87735.44,0.999043,4.0996075,12214,222_40_109
3331361,126,307,360,505052.92,-1,1.001612,63281077.1,1.000682,1.000868,1.001612,11416.2,1.001798,9694.8,1.001712,-5.019903,16921,307_360_126
4485603,23,412,330,8583327.72,-1,0.999577,53777425.74,0.972766,0.974076,0.999489,18998.7,0.999664,15338.98,0.999586,0.6401539,22693,412_330_23
4488467,87,412,470,1144714.22,-1,1.001329,17712808.23,1.000002,1.000444,1.001329,21922.78,1.001439,41404.2,1.001367,1.6200542,22707,412_470_87
4341982,2,399,300,2255602.6,1,1.000064,13830282.44,1.048996,1.015476,1.000109,182070.44,1.000648,2449.7,1.000641,-13.8401985,21975,399_300_2
758769,70,71,240,2035341.18,1,1.009017,80858357.34,,,1.00838,29820.58,1.009548,19016.0,1.009093,-19.419788,3929,71_240_70
3127932,175,289,70,37980569.24,-1,0.998613,165887692.4,,,0.998613,39490.48,0.998715,38214.12,0.998665,-1.9198656,15902,289_70_175
2666912,38,247,10,5465779.18,-1,0.999906,32597058.07,,,0.999781,110206.8,0.999906,1996.75,0.999904,4.5895576,13586,247_10_38
3354626,191,309,420,13658764.18,1,1.000681,328484492.91,1.004805,1.003051,1.000539,12240.9,1.000633,2954.98,1.000615,-1.0997057,17037,309_420_191
761731,93,71,390,99500.43,-1,1.002107,5666711.81,1.001031,1.001492,1.002107,33236.7,1.002261,8668.94,1.002229,-2.0301342,3944,71_390_93
4139170,190,381,50,3827826.72,1,1.001577,11131961.81,,,1.001029,5481.0,1.001669,19195.75,1.001171,0.38027763,20960,381_50_190
3446294,59,318,60,812320.54,-1,1.000543,6083448.0,,,1.000543,9705.0,1.000852,9869.8,1.000696,-8.770227,17496,318_60_59
2991588,146,276,370,239108.8,1,0.99721,7516682.14,1.008383,1.000021,0.996799,15996.2,0.997279,20368.6,0.99701,-0.93996525,15217,276_370_146
1732154,59,161,200,1040847.99,1,0.996903,2684625.22,,,0.996537,10872.0,0.997087,8593.62,0.996844,-0.5298853,8875,161_200_59
78306,197,7,230,9588317.47,1,1.000884,10677320.34,,,1.000747,70324.8,1.000953,1893.19,1.000947,3.540516,408,7_230_197
3171911,175,293,80,54185295.2,-1,0.999156,294431174.63,,,0.999156,46732.52,0.999364,81583.0,0.999232,0.48995018,16123,293_80_175
2205254,60,204,460,0.0,0,0.996668,21364858.79,0.996668,0.996668,0.996027,13978.0,0.996668,18882.45,0.996299,9.740591,11266,204_460_60
4108903,123,378,190,1801106.64,-1,1.002181,106069490.19,,,1.002122,33900.54,1.002241,19277.4,1.002198,-3.2800436,20809,378_190_123
3587512,132,330,520,850947.11,-1,1.001216,14446680.03,1.000231,1.000231,1.001216,68838.0,1.001351,89188.47,1.001275,1.8894672,18202,330_520_132
4425278,98,407,60,1831557.2,-1,0.999237,4217961.11,,,0.999237,37153.48,1.000681,57498.21,0.999805,-4.9501657,22391,407_60_98
229019,190,21,380,3407187.54,-1,1.002467,39533948.55,0.990644,0.991609,1.002448,529.95,1.002561,28090.53,1.00245,-3.309846,1193,21_380_190
2926533,164,270,400,0.0,0,0.998989,12631454.84,0.998989,0.998989,0.998741,30486.96,0.998989,7502.62,0.99894,5.429983,14890,270_400_164
4106947,167,378,90,5702477.34,1,0.999842,4822259.03,,,0.999648,1448.58,1.000035,10351.0,0.999696,-3.8397312,20799,378_90_167
1161434,193,108,370,20910095.92,-1,0.997955,192787155.91,0.972684,0.984229,0.997955,937.9,0.998115,18761.0,0.997963,15.009642,5977,108_370_193
2704967,84,250,270,5306250.5,1,0.995862,171986210.28,,,0.995517,13262.95,0.995689,11535.0,0.995609,-4.3702126,13777,250_270_84
1444535,5,134,450,760381.34,-1,0.997951,38866800.01,0.994313,0.996288,0.997899,192.0,0.998367,3649.71,0.997923,9.510517,7415,134_450_5
1305675,30,122,0,1763804.74,1,0.999483,5758623.04,,,0.999828,2902.5,1.000172,2903.5,1.0,25.629997,6710,122_0_30
267346,113,25,180,0.0,0,1.000496,11086966.81,,,1.00016,386.65,1.000418,1547.0,1.000211,0.28014183,1393,25_180_113
4847330,150,445,260,8394422.04,-1,1.000028,49937085.04,,,0.999977,43554.68,1.000383,13998.36,1.000284,-7.3200464,24501,445_260_150
3710742,162,342,80,7841161.91,1,1.00049,30525882.17,,,1.000302,108116.06,1.000584,31996.0,1.000519,-12.570024,18818,342_80_162
4281531,151,394,20,10288337.82,-1,1.000324,95469893.36,,,1.000324,84936.96,1.000531,195899.6,1.000387,10.429621,21672,394_20_151
3104303,27,286,540,796605.87,-1,0.99623,11613925.49,0.994112,0.995053,0.99623,28699.74,0.996348,63333.16,0.996267,-5.2797794,15784,286_540_27
4662463,83,428,370,5324257.94,-1,1.000261,63700384.25,0.99366,0.996804,1.000261,314286.14,1.000576,1851869.4,1.000307,3.5500526,23577,428_370_83
1405111,181,131,90,0.0,0,1.000063,7276597.46,,,0.999375,37910.61,1.000169,755.04,1.000154,0.9894371,7214,131_90_181
4791113,133,440,200,1756703.88,1,1.000106,26883279.28,,,0.999513,33696.27,1.000106,4556.25,1.000035,-3.7300587,24220,440_200_133
4948244,64,454,360,1201614.8,-1,0.998129,5933300.71,0.949346,0.979718,0.997876,12114.52,0.998528,20663.25,0.998117,21.430254,25006,454_360_64
4502461,81,414,70,265061.28,1,1.000388,3524768.3,,,1.000092,405.02,1.000388,25321.25,1.000096,0.6198883,22777,414_70_81
